Maxime CHATAIGNIER POSITION,Maxime CHATAIGNIER LAP TIME,Maxime CHATAIGNIER ELAPSED TIME,Vincent ANDRE POSITION,Vincent ANDRE LAP TIME,Vincent ANDRE ELAPSED TIME,Yu MIURA POSITION,Yu MIURA LAP TIME,Yu MIURA ELAPSED TIME,WEI Jiguang POSITION,WEI Jiguang LAP TIME,WEI Jiguang ELAPSED TIME
0,6.836,6.836,0,7.270,7.270,0,7.121,7.121,0,7.407,7.407
0,9.068,15.904,0,9.081,16.351,0,9.119,16.240,0,8.925,16.332
0,9.116,25.020,0,8.864,25.215,0,8.567,24.807,0,8.644,24.976
0,9.093,34.113,0,9.094,34.310,0,9.738,34.545,0,9.036,34.012
0,,,0,,,0,,,0,,
