Dmitry MIGUNOV POSITION,Dmitry MIGUNOV LAP TIME,Dmitry MIGUNOV ELAPSED TIME,HAN Tianyu POSITION,HAN Tianyu LAP TIME,HAN Tianyu ELAPSED TIME,Hironobu MURATAKE POSITION,Hironobu MURATAKE LAP TIME,Hironobu MURATAKE ELAPSED TIME,Shaoang LIU POSITION,Shaoang LIU LAP TIME,Shaoang LIU ELAPSED TIME
1,6.69,6.69,2,6.99,6.99,4,7.41,7.41,3,7.15,7.15
1,8.92,15.61,2,8.78,15.77,4,8.90,16.31,3,8.83,15.98
1,8.30,23.91,2,8.23,24.00,4,8.33,24.64,3,8.29,24.27
1,8.48,32.39,2,8.51,32.51,4,8.53,33.17,3,8.46,32.73
1,8.82,41.203,2,8.73,41.237,4,8.77,41.935,3,8.82,41.542
