Klaudio NASRI POSITION,Klaudio NASRI LAP TIME,Klaudio NASRI ELAPSED TIME,Victor AN POSITION,Victor AN LAP TIME,Victor AN ELAPSED TIME,Jacob JANSSON POSITION,Jacob JANSSON LAP TIME,Jacob JANSSON ELAPSED TIME
3,12.08,12.08,1,6.91,6.91,2,7.25,7.25
3,14.44,26.52,1,8.77,15.68,2,9.58,16.83
3,10.68,37.20,1,8.55,24.23,2,9.46,26.29
3,10.68,47.88,1,8.69,32.92,2,9.62,35.91
3,10.87,58.747,1,8.83,41.744,2,10.03,45.936
