Neli TSANKOVA POSITION,Neli TSANKOVA LAP TIME,Neli TSANKOVA ELAPSED TIME,Sabrina BOURGELA POSITION,Sabrina BOURGELA LAP TIME,Sabrina BOURGELA ELAPSED TIME,KIKUCHI Moemi POSITION,KIKUCHI Moemi LAP TIME,KIKUCHI Moemi ELAPSED TIME,Nathalie PRESCHER POSITION,Nathalie PRESCHER LAP TIME,Nathalie PRESCHER ELAPSED TIME
4,8.25,8.25,1,7.56,7.56,2,7.72,7.72,3,8.14,8.14
4,10.82,19.07,1,10.07,17.63,2,10.15,17.87,3,10.54,18.68
4,10.01,29.08,1,9.65,27.28,2,9.64,27.51,3,10.06,28.74
4,10.09,39.17,1,9.64,36.92,2,9.85,37.36,3,10.30,39.04
4,10.78,49.945,1,10.15,47.067,2,10.26,47.613,3,10.74,49.775
