Felix SPIEGL POSITION,Felix SPIEGL LAP TIME,Felix SPIEGL ELAPSED TIME,Thomas Insuk HONG POSITION,Thomas Insuk HONG LAP TIME,Thomas Insuk HONG ELAPSED TIME,ZHAXYBAYEV Mersaid POSITION,ZHAXYBAYEV Mersaid LAP TIME,ZHAXYBAYEV Mersaid ELAPSED TIME,TAI Jing-Jhe POSITION,TAI Jing-Jhe LAP TIME,TAI Jing-Jhe ELAPSED TIME,Tomass BAKEVICS POSITION,Tomass BAKEVICS LAP TIME,Tomass BAKEVICS ELAPSED TIME
3,7.29,7.29,1,6.87,6.87,2,7.17,7.17,5,7.66,7.66,4,7.62,7.62
3,9.55,16.84,1,9.11,15.98,2,9.15,16.32,5,10.01,17.67,4,9.48,17.10
3,8.98,25.82,1,8.84,24.82,2,9.02,25.34,5,9.82,27.49,4,9.22,26.32
3,9.18,35.00,1,9.13,33.95,2,9.10,34.44,5,10.29,37.78,4,9.40,35.72
3,9.41,44.403,1,9.37,43.314,2,9.39,43.828,5,10.78,48.558,4,9.54,45.257
