START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
3,7.12,7.12,1,6.96,6.96,4,7.24,7.24,2,7.11,7.11,5,7.36,7.36,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,Heats,7
4,9.15,16.27,2,9.08,16.04,3,9.02,16.26,1,8.90,16.01,5,9.12,16.48,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,Heats,7
5,8.63,24.90,3,8.75,24.79,2,8.52,24.78,1,8.53,24.54,4,8.39,24.87,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,Heats,7
4,8.79,33.69,5,8.94,33.73,2,8.65,33.43,1,8.59,33.13,3,8.63,33.50,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,Heats,7
0,9.01,42.70,0,8.99,42.72,2,8.68,42.11,1,8.72,41.85,3,8.72,42.22,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),500m,m,Heats,7
