WU Dajing POSITION,WU Dajing LAP TIME,WU Dajing ELAPSED TIME,Victor AN POSITION,Victor AN LAP TIME,Victor AN ELAPSED TIME,HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,LEPAPE Sebastien POSITION,LEPAPE Sebastien LAP TIME,LEPAPE Sebastien ELAPSED TIME,Ryosuke SAKAZUME POSITION,Ryosuke SAKAZUME LAP TIME,Ryosuke SAKAZUME ELAPSED TIME
1,6.61,6.61,3,6.89,6.89,2,6.74,6.74,4,7.02,7.02,5,7.14,7.14
1,8.58,15.19,3,8.51,15.40,2,8.57,15.31,4,8.58,15.60,5,8.56,15.70
1,8.19,23.38,3,8.19,23.59,2,8.19,23.50,4,8.21,23.81,5,8.21,23.91
1,8.24,31.62,3,8.28,31.87,2,8.28,31.78,4,8.27,32.08,5,8.19,32.10
1,8.48,40.10,3,8.56,40.438,2,8.49,40.27,4,8.46,40.547,5,8.53,40.639
