Olivier JEAN POSITION,Olivier JEAN LAP TIME,Olivier JEAN ELAPSED TIME,Oleksiy KOSHELENKO POSITION,Oleksiy KOSHELENKO LAP TIME,Oleksiy KOSHELENKO ELAPSED TIME,CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME,Istvan GAL ORAVECZ POSITION,Istvan GAL ORAVECZ LAP TIME,Istvan GAL ORAVECZ ELAPSED TIME
1,6.90,6.90,2,7.07,7.07,3,7.24,7.24,4,7.51,7.51
1,8.95,15.85,2,9.04,16.11,3,8.95,16.19,4,9.32,16.83
1,8.47,24.32,3,8.81,24.92,2,8.50,24.69,4,9.14,25.97
1,8.64,32.96,3,9.01,33.93,2,8.72,33.41,4,9.46,35.43
1,8.78,41.737,3,9.21,43.135,2,9.09,42.494,4,9.70,45.128
