Lachlan HAY POSITION,Lachlan HAY LAP TIME,Lachlan HAY ELAPSED TIME,LI Jiajun POSITION,LI Jiajun LAP TIME,LI Jiajun ELAPSED TIME,Andre HARTWIG POSITION,Andre HARTWIG LAP TIME,Andre HARTWIG ELAPSED TIME,Ruslan ZAKHAROV POSITION,Ruslan ZAKHAROV LAP TIME,Ruslan ZAKHAROV ELAPSED TIME
3,7.149,7.149,1,6.876,6.876,2,6.957,6.957,4,7.392,7.392
3,9.342,16.490,1,9.068,15.944,2,9.132,16.088,4,9.360,16.752
3,8.894,25.384,2,8.908,24.852,1,8.629,24.717,4,9.268,26.020
3,9.373,34.757,1,8.977,33.829,2,9.153,33.869,4,9.266,35.286
3,9.55,44.305,1,9.28,43.103,2,9.34,43.200,4,9.67,44.952
