START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
3,9.20,9.20,1,8.92,8.92,5,9.33,9.33,2,9.06,9.06,4,9.21,9.21,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,Heats,3
3,13.15,22.35,1,13.21,22.13,4,13.17,22.50,2,13.14,22.20,5,13.40,22.61,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,Heats,3
4,12.37,34.72,2,12.36,34.49,5,12.39,34.89,3,12.40,34.60,1,11.70,34.31,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,Heats,3
4,11.00,45.72,3,11.12,45.61,5,10.94,45.83,2,10.94,45.54,1,11.20,45.51,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,Heats,3
4,11.10,56.82,3,11.12,56.73,5,11.08,56.91,1,10.93,56.47,2,11.09,56.60,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,Heats,3
5,11.06,1:07.88,1,10.90,1:07.63,4,10.95,1:07.86,2,11.22,1:07.69,3,11.20,1:07.80,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,Heats,3
4,10.61,1:18.49,2,10.59,1:18.22,1,10.19,1:18.05,3,10.61,1:18.30,5,10.78,1:18.58,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,Heats,3
4,10.56,1:29.05,2,10.68,1:28.90,1,10.73,1:28.78,3,10.68,1:28.98,5,10.51,1:29.09,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,Heats,3
5,10.96,1:40.01,2,10.87,1:39.77,1,10.88,1:39.66,3,10.89,1:39.87,4,10.90,1:39.99,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,Heats,3
4,10.68,1:50.69,1,10.56,1:50.33,2,10.75,1:50.41,3,10.65,1:50.52,5,10.83,1:50.82,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,Heats,3
4,10.20,2:00.89,1,10.28,2:00.61,2,10.26,2:00.67,3,10.26,2:00.78,5,10.14,2:00.96,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,Heats,3
5,10.42,2:11.31,1,10.35,2:10.96,2,10.42,2:11.09,3,10.41,2:11.19,4,10.34,2:11.30,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,Heats,3
5,10.45,2:21.76,1,10.31,2:21.27,2,10.28,2:21.37,3,10.24,2:21.43,4,10.24,2:21.54,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,Heats,3
5,10.81,2:32.568,1,10.35,2:31.618,2,10.33,2:31.697,3,10.31,2:31.734,4,10.26,2:31.795,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,Heats,3
