ZHAO Nannan POSITION,ZHAO Nannan LAP TIME,ZHAO Nannan ELAPSED TIME,SHIN Sae-Bom POSITION,SHIN Sae-Bom LAP TIME,SHIN Sae-Bom ELAPSED TIME,Annita van DOORN POSITION,Annita van DOORN LAP TIME,Annita van DOORN ELAPSED TIME,Evgenia RADANOVA POSITION,Evgenia RADANOVA LAP TIME,Evgenia RADANOVA ELAPSED TIME
1,7.050,7.050,3,7.400,7.400,4,7.410,7.410,2,7.190,7.190
1,9.560,16.610,3,9.840,17.240,4,10.230,17.640,2,9.600,16.790
1,9.300,25.920,3,9.380,26.620,4,9.540,27.190,2,9.190,25.990
1,9.380,35.300,3,9.210,35.840,4,9.330,36.530,2,9.450,35.440
1,9.530,44.830,3,9.150,44.990,4,9.670,46.200,2,9.430,44.880
