START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
3,9.001,9.001,1,8.811,8.811,4,9.183,9.183,5,9.259,9.259,2,8.860,8.860,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1500m,w,Heats,4
2,11.807,20.808,5,12.692,21.503,4,12.025,21.208,3,11.912,21.171,1,11.767,20.627,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1500m,w,Heats,4
3,11.739,32.546,2,10.856,32.359,5,11.615,32.823,4,11.572,32.743,1,11.703,32.330,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1500m,w,Heats,4
3,11.998,44.544,2,12.061,44.420,4,11.990,44.813,5,12.124,44.867,1,11.980,44.310,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1500m,w,Heats,4
3,11.717,56.261,2,11.640,56.060,5,11.755,56.568,4,11.674,56.540,1,11.721,56.031,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1500m,w,Heats,4
3,11.060,1:07.321,2,11.035,1:07.095,4,10.903,1:07.471,5,10.996,1:07.536,1,11.046,1:07.077,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1500m,w,Heats,4
3,10.076,1:17.397,1,10.025,1:17.120,4,10.261,1:17.732,5,10.223,1:17.759,2,10.246,1:17.322,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1500m,w,Heats,4
2,10.110,1:27.507,1,10.256,1:27.376,4,10.018,1:27.750,5,10.119,1:27.878,3,10.233,1:27.555,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1500m,w,Heats,4
2,10.428,1:37.935,1,10.407,1:37.783,5,10.455,1:38.204,4,10.277,1:38.155,3,10.398,1:37.953,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1500m,w,Heats,4
2,10.306,1:48.241,1,10.295,1:48.078,4,10.297,1:48.501,5,10.526,1:48.681,3,10.352,1:48.305,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1500m,w,Heats,4
5,10.924,1:59.165,1,10.615,1:58.693,2,10.285,1:58.786,4,10.158,1:58.839,3,10.509,1:58.814,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1500m,w,Heats,4
3,9.854,2:09.018,4,10.810,2:09.503,1,9.679,2:08.464,2,9.772,2:08.610,5,10.697,2:09.510,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1500m,w,Heats,4
3,9.887,2:18.905,5,11.151,2:20.654,1,9.500,2:17.964,2,9.417,2:18.027,4,11.073,2:20.583,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1500m,w,Heats,4
3,10.266,2:29.171,4,11.530,2:32.184,1,9.838,2:27.802,2,9.923,2:27.951,5,11.698,2:32.281,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1500m,w,Heats,4
