BEAN Nicholas POSITION,BEAN Nicholas LAP TIME,BEAN Nicholas ELAPSED TIME,Roman IZBICKI POSITION,Roman IZBICKI LAP TIME,Roman IZBICKI ELAPSED TIME,Ruslan ZAKHAROV POSITION,Ruslan ZAKHAROV LAP TIME,Ruslan ZAKHAROV ELAPSED TIME,SUN Tian POSITION,SUN Tian LAP TIME,SUN Tian ELAPSED TIME,Ryan BEDFORD POSITION,Ryan BEDFORD LAP TIME,Ryan BEDFORD ELAPSED TIME
1,7.380,7.380,2,7.502,7.502,5,7.888,7.888,3,7.554,7.554,4,7.710,7.710
1,9.204,16.584,3,9.376,16.878,2,8.929,16.817,4,9.399,16.952,5,9.329,17.039
1,8.968,25.552,4,9.126,26.004,5,10.000,26.816,2,8.941,25.893,3,8.949,25.987
1,9.192,34.743,3,9.039,35.042,5,9.607,36.423,2,9.096,34.988,4,9.412,35.399
1,9.04,43.781,3,9.07,44.105,5,9.44,45.857,2,8.90,43.887,4,8.77,44.160
