Anne MALTAIS POSITION,Anne MALTAIS LAP TIME,Anne MALTAIS ELAPSED TIME,ZHU Mi Lei POSITION,ZHU Mi Lei LAP TIME,ZHU Mi Lei ELAPSED TIME,JUNG Eun-Ju POSITION,JUNG Eun-Ju LAP TIME,JUNG Eun-Ju ELAPSED TIME,Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME
0,15.011,15.011,0,14.949,14.949,0,15.313,15.313,0,15.247,15.247
0,12.133,27.144,0,12.025,26.973,0,11.718,27.030,0,11.930,27.177
0,9.985,37.129,0,10.335,37.309,0,10.199,37.229,0,10.248,37.425
0,9.944,47.073,0,9.809,47.118,0,9.713,46.942,0,9.724,47.149
0,9.712,56.785,0,9.684,56.802,0,9.738,56.680,0,9.631,56.779
0,9.751,1:06.535,0,9.501,1:06.303,0,9.862,1:06.542,0,9.746,1:06.525
0,9.834,1:16.370,0,9.870,1:16.173,0,9.812,1:16.354,0,9.840,1:16.364
0,9.832,1:26.202,0,9.955,1:26.128,0,9.679,1:26.033,0,9.894,1:26.259
0,10.119,1:36.320,0,10.056,1:36.184,0,9.757,1:35.789,0,10.055,1:36.314
