Tatiana BORODULINA POSITION,Tatiana BORODULINA LAP TIME,Tatiana BORODULINA ELAPSED TIME,FU Tian Yu POSITION,FU Tian Yu LAP TIME,FU Tian Yu ELAPSED TIME,Amanda OVERLAND POSITION,Amanda OVERLAND LAP TIME,Amanda OVERLAND ELAPSED TIME,BYUN Chun-Sa POSITION,BYUN Chun-Sa LAP TIME,BYUN Chun-Sa ELAPSED TIME
2,7.421,7.421,1,7.263,7.263,3,7.531,7.531,4,7.781,7.781
2,9.556,16.976,1,9.671,16.933,3,9.678,17.209,4,9.557,17.337
2,9.181,26.157,1,9.113,26.046,3,9.154,26.362,4,9.170,26.507
2,8.967,35.124,1,9.074,35.120,4,9.229,35.591,3,9.013,35.520
3,9.44,44.564,1,9.39,44.508,4,9.21,44.794,2,9.04,44.556
