Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME,Cherise WILKINS POSITION,Cherise WILKINS LAP TIME,Cherise WILKINS ELAPSED TIME,Kinga KOVACS POSITION,Kinga KOVACS LAP TIME,Kinga KOVACS ELAPSED TIME
0,7.318,7.318,0,7.488,7.488,0,7.951,7.951
0,9.428,16.747,0,9.882,17.370,0,9.863,17.814
0,9.282,26.029,0,9.529,26.898,0,9.478,27.292
0,9.624,35.652,0,9.715,36.613,0,9.555,36.847
0,10.082,45.734,0,10.027,46.640,0,10.015,46.863
