REN Ziwei POSITION,REN Ziwei LAP TIME,REN Ziwei ELAPSED TIME,Victor AN POSITION,Victor AN LAP TIME,Victor AN ELAPSED TIME,EYBOG Daniil POSITION,EYBOG Daniil LAP TIME,EYBOG Daniil ELAPSED TIME,Shaoang LIU POSITION,Shaoang LIU LAP TIME,Shaoang LIU ELAPSED TIME,Jasper BRUNSMANN POSITION,Jasper BRUNSMANN LAP TIME,Jasper BRUNSMANN ELAPSED TIME
1,6.69,6.69,3,6.96,6.96,5,7.35,7.35,2,6.82,6.82,4,7.08,7.08
1,8.65,15.34,3,8.61,15.57,5,8.70,16.05,2,8.63,15.45,4,8.75,15.83
1,8.27,23.61,3,8.32,23.89,5,8.05,24.10,2,8.29,23.74,4,8.25,24.08
1,8.34,31.95,3,8.29,32.18,4,8.34,32.44,2,8.31,32.05,5,8.50,32.58
1,8.48,40.43,3,8.38,40.56,4,8.35,40.799,2,8.46,40.51,5,8.49,41.071
