Kalyna ROBERGE POSITION,Kalyna ROBERGE LAP TIME,Kalyna ROBERGE ELAPSED TIME,Evita KRIEVANE POSITION,Evita KRIEVANE LAP TIME,Evita KRIEVANE ELAPSED TIME,Emily ROSEMOND POSITION,Emily ROSEMOND LAP TIME,Emily ROSEMOND ELAPSED TIME
0,7.417,7.417,0,7.551,7.551,0,7.860,7.860
0,9.586,17.003,0,9.798,17.349,0,9.852,17.712
0,9.394,26.397,0,9.631,26.980,0,9.463,27.175
0,9.419,35.816,0,9.508,36.488,0,9.603,36.778
0,9.679,45.495,0,9.851,46.339,0,,
