LEE Hyo Been POSITION,LEE Hyo Been LAP TIME,LEE Hyo Been ELAPSED TIME,Yoan GAUTHIER POSITION,Yoan GAUTHIER LAP TIME,Yoan GAUTHIER ELAPSED TIME,Kei SAITO POSITION,Kei SAITO LAP TIME,Kei SAITO ELAPSED TIME,Shaolin Sandor LIU POSITION,Shaolin Sandor LIU LAP TIME,Shaolin Sandor LIU ELAPSED TIME
1,6.95,6.95,2,7.22,7.22,3,7.45,7.45,4,7.62,7.62
1,9.11,16.06,2,9.10,16.32,3,9.18,16.63,4,9.31,16.93
1,8.71,24.77,2,8.57,24.89,3,8.69,25.32,4,8.68,25.61
1,8.75,33.52,2,8.88,33.77,3,9.05,34.37,4,8.90,34.51
1,8.96,42.479,2,9.16,42.926,4,9.41,43.778,3,9.24,43.750
