LIM Hyo Jun POSITION,LIM Hyo Jun LAP TIME,LIM Hyo Jun ELAPSED TIME,Niels KINGMA POSITION,Niels KINGMA LAP TIME,Niels KINGMA ELAPSED TIME,Luca LOEFFLER POSITION,Luca LOEFFLER LAP TIME,Luca LOEFFLER ELAPSED TIME,Mateusz KRZEMINSKI POSITION,Mateusz KRZEMINSKI LAP TIME,Mateusz KRZEMINSKI ELAPSED TIME,Yauheni RYZHOU POSITION,Yauheni RYZHOU LAP TIME,Yauheni RYZHOU ELAPSED TIME
1,6.61,6.61,2,6.91,6.91,4,7.26,7.26,3,7.06,7.06,5,7.41,7.41
1,8.72,15.33,2,8.81,15.72,4,9.10,16.36,3,8.77,15.83,5,9.01,16.42
1,8.33,23.66,2,8.54,24.26,5,9.03,25.39,3,8.47,24.30,4,8.60,25.02
1,8.38,32.04,3,8.92,33.18,5,8.78,34.17,2,8.81,33.11,4,8.60,33.62
1,8.66,40.70,3,8.94,42.12,5,9.27,43.44,2,8.79,41.90,4,8.77,42.39
