PARK Seung-Hi POSITION,PARK Seung-Hi LAP TIME,PARK Seung-Hi ELAPSED TIME,van KERKHOF Yara POSITION,van KERKHOF Yara LAP TIME,van KERKHOF Yara ELAPSED TIME,VALCEPINA Martina POSITION,VALCEPINA Martina LAP TIME,VALCEPINA Martina ELAPSED TIME,Sarah CHEN POSITION,Sarah CHEN LAP TIME,Sarah CHEN ELAPSED TIME
1,7.23,7.23,3,7.60,7.60,2,7.37,7.37,4,7.70,7.70
1,9.42,16.65,3,9.57,17.17,2,9.37,16.74,4,9.62,17.32
1,8.81,25.46,3,9.04,26.21,2,8.88,25.62,4,9.02,26.34
1,8.94,34.40,3,9.13,35.34,2,8.93,34.55,4,9.20,35.54
1,9.13,43.528,3,9.37,44.703,2,9.20,43.744,4,9.34,44.880
