START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,8.36,8.36,4,8.58,8.58,5,8.70,8.70,2,8.37,8.37,3,8.46,8.46,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,Heats,5
3,11.85,20.21,5,11.80,20.38,4,11.56,20.26,1,11.69,20.06,2,11.62,20.08,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,Heats,5
1,11.35,31.56,5,11.66,32.04,3,11.47,31.73,4,11.72,31.78,2,11.57,31.65,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,Heats,5
2,10.80,42.36,1,10.01,42.05,4,10.84,42.57,5,10.92,42.70,3,10.81,42.46,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,Heats,5
2,9.79,52.15,1,10.09,52.14,4,9.75,52.32,5,9.76,52.46,3,9.73,52.19,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,Heats,5
1,9.70,1:01.85,3,9.85,1:01.99,4,9.75,1:02.07,5,9.70,1:02.16,2,9.73,1:01.92,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,Heats,5
2,10.02,1:11.87,4,10.05,1:12.04,5,9.99,1:12.06,1,9.70,1:11.86,3,10.02,1:11.94,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,Heats,5
1,9.40,1:21.27,4,9.47,1:21.51,5,9.65,1:21.71,2,9.42,1:21.28,3,9.48,1:21.42,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,Heats,5
1,9.64,1:30.91,2,9.53,1:31.04,5,9.48,1:31.19,3,9.79,1:31.07,4,9.71,1:31.13,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,Heats,5
1,9.36,1:40.27,2,9.31,1:40.35,5,9.76,1:40.95,4,9.52,1:40.59,3,9.35,1:40.48,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,Heats,5
2,9.30,1:49.57,1,9.11,1:49.46,5,9.74,1:50.69,4,9.27,1:49.86,3,9.25,1:49.73,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,Heats,5
2,9.32,1:58.89,1,9.35,1:58.81,5,10.13,2:00.82,4,9.26,1:59.12,3,9.28,1:59.01,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,Heats,5
1,9.23,2:08.12,2,9.40,2:08.21,5,10.57,2:11.39,4,9.33,2:08.45,3,9.29,2:08.30,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,Heats,5
1,9.48,2:17.591,2,9.45,2:17.651,5,10.75,2:22.133,4,9.38,2:17.824,3,9.38,2:17.673,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,Heats,5
