START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
6,9.61,49.73,5,9.92,49.60,,,,,,,,,,,,,2008-2009,"2009 ISU European Championships, Italy",1500M,m,Quarterfinals,3
6,10.01,59.75,5,9.73,59.34,4,9.80,59.17,1,9.40,58.89,2,9.65,59.12,3,9.66,59.15,2008-2009,"2009 ISU European Championships, Italy",1500M,m,Quarterfinals,3
6,10.02,1:09.77,5,9.78,1:09.13,1,9.43,1:08.61,4,10.05,1:08.95,3,9.81,1:08.94,2,9.74,1:08.89,2008-2009,"2009 ISU European Championships, Italy",1500M,m,Quarterfinals,3
6,10.46,1:20.23,5,10.02,1:19.15,3,10.33,1:18.94,2,9.71,1:18.66,1,9.67,1:18.61,4,10.06,1:18.96,2008-2009,"2009 ISU European Championships, Italy",1500M,m,Quarterfinals,3
6,10.78,1:31.02,4,9.85,1:29.01,2,9.77,1:28.71,3,10.23,1:28.90,1,9.84,1:28.46,5,10.41,1:29.37,2008-2009,"2009 ISU European Championships, Italy",1500M,m,Quarterfinals,3
6,11.62,1:42.64,3,9.69,1:38.70,5,12.08,1:40.80,2,9.47,1:38.37,1,9.76,1:38.22,4,10.05,1:39.42,2008-2009,"2009 ISU European Championships, Italy",1500M,m,Quarterfinals,3
5,12.49,1:55.14,3,9.75,1:48.46,2,7.45,1:48.25,0,,,1,9.66,1:47.88,4,10.80,1:50.23,2008-2009,"2009 ISU European Championships, Italy",1500M,m,Quarterfinals,3
6,14.09,2:09.23,3,9.48,1:57.95,4,9.77,1:58.03,1,0.00,1:57.52,2,9.74,1:57.62,5,11.35,2:01.58,2008-2009,"2009 ISU European Championships, Italy",1500M,m,Quarterfinals,3
6,13.43,2:22.66,3,9.92,2:07.87,2,9.83,2:07.87,4,10.49,2:08.02,1,9.49,2:07.12,5,11.48,2:13.07,2008-2009,"2009 ISU European Championships, Italy",1500M,m,Quarterfinals,3
6,13.31,2:35.970,2,10.24,2:18.103,3,10.57,2:18.433,4,10.48,2:18.498,1,10.43,2:17.544,5,11.59,2:24.656,2008-2009,"2009 ISU European Championships, Italy",1500M,m,Quarterfinals,3
