START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
1,9.95,9.95,2,10.07,10.07,4,10.20,,5,10.30,10.30,7,10.66,10.66,6,10.46,10.46,3,10.16,10.16,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Rep.Quarterfinals,3
1,13.57,23.52,3,13.55,23.62,5,13.69,,4,13.45,23.75,7,13.56,24.22,6,13.58,24.04,2,13.38,23.54,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Rep.Quarterfinals,3
6,12.83,36.35,3,12.57,36.19,2,12.16,,4,12.54,36.29,7,12.20,36.42,5,12.26,36.30,1,12.28,35.82,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Rep.Quarterfinals,3
7,11.70,48.05,4,11.45,47.64,1,11.33,,2,11.18,47.47,5,11.34,47.76,6,11.59,47.89,3,11.74,47.56,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Rep.Quarterfinals,3
1,10.46,58.51,5,11.26,58.90,3,11.32,,2,11.17,58.64,6,11.30,59.06,7,11.26,59.15,4,11.28,58.84,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Rep.Quarterfinals,3
1,10.02,1:08.53,4,9.87,1:08.77,3,9.99,,2,9.98,1:08.62,6,9.98,1:09.04,7,9.98,1:09.13,5,10.02,1:08.86,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Rep.Quarterfinals,3
1,9.71,1:18.24,7,23.78,1:32.55,3,9.85,,2,9.78,1:18.40,5,9.78,1:18.82,6,9.87,1:19.00,4,9.78,1:18.64,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Rep.Quarterfinals,3
1,9.67,1:27.91,7,16.75,1:49.30,3,9.52,,2,9.59,1:27.99,5,9.43,1:28.25,6,9.35,1:28.35,4,9.51,1:28.15,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Rep.Quarterfinals,3
1,9.50,1:37.41,7,11.33,2:00.63,3,9.51,,2,9.53,1:37.52,4,9.45,1:37.70,6,9.61,1:37.96,5,9.72,1:37.87,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Rep.Quarterfinals,3
1,9.22,1:46.63,6,9.96,2:10.59,7,37.91,,5,22.96,2:00.48,2,9.09,1:46.79,4,9.26,1:47.22,3,9.22,1:47.09,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Rep.Quarterfinals,3
2,9.33,1:55.96,6,9.66,2:20.25,,,,5,15.68,2:16.16,1,9.04,1:55.83,3,9.08,1:56.30,4,9.39,1:56.48,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Rep.Quarterfinals,3
2,9.43,2:05.39,6,9.86,2:30.11,,,,5,12.63,2:28.79,1,9.13,2:04.96,3,9.19,2:05.49,4,9.34,2:05.82,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Rep.Quarterfinals,3
2,9.36,2:14.75,5,10.08,2:40.19,,,,6,13.36,2:42.15,1,9.35,2:14.31,3,9.41,2:14.90,4,9.38,2:15.20,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Rep.Quarterfinals,3
2,9.46,2:24.21,5,10.92,2:51.114,,,,6,12.23,2:54.388,1,9.68,2:23.99,3,9.56,2:24.46,4,9.43,2:24.630,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Rep.Quarterfinals,3
