Katherine REUTTER-ADAMEK POSITION,Katherine REUTTER-ADAMEK LAP TIME,Katherine REUTTER-ADAMEK ELAPSED TIME,PIERRON Veronique POSITION,PIERRON Veronique LAP TIME,PIERRON Veronique ELAPSED TIME,YANG Shin-Young POSITION,YANG Shin-Young LAP TIME,YANG Shin-Young ELAPSED TIME,Ivanie BLONDIN POSITION,Ivanie BLONDIN LAP TIME,Ivanie BLONDIN ELAPSED TIME,Andrea KESZLER POSITION,Andrea KESZLER LAP TIME,Andrea KESZLER ELAPSED TIME
0,15.690,15.690,0,15.650,15.650,0,15.134,15.134,0,15.279,15.279,0,15.783,15.783
0,10.972,26.662,0,11.267,26.917,0,11.397,26.531,0,11.272,26.551,0,11.119,26.902
0,10.318,36.980,0,10.338,37.255,0,9.904,36.435,0,10.552,37.102,0,10.244,37.145
0,10.595,47.575,0,10.556,47.810,0,10.622,47.057,0,10.319,47.421,0,10.599,47.744
0,10.301,57.876,0,10.531,58.341,0,10.707,57.764,0,10.627,58.049,0,10.456,58.201
0,9.849,1:07.725,0,9.678,1:08.019,0,9.641,1:07.404,0,9.723,1:07.772,0,9.793,1:07.993
0,9.681,1:17.406,0,9.829,1:17.848,0,9.447,1:16.851,0,9.724,1:17.496,0,9.858,1:17.851
0,9.796,1:27.202,0,9.762,1:27.610,0,9.578,1:26.430,0,9.572,1:27.068,0,10.141,1:27.992
0,,,0,,,0,,,0,,,0,,
