Marianne ST-GELAIS POSITION,Marianne ST-GELAIS LAP TIME,Marianne ST-GELAIS ELAPSED TIME,Federica TOMBOLATO POSITION,Federica TOMBOLATO LAP TIME,Federica TOMBOLATO ELAPSED TIME,MONVOISIN Aurelie POSITION,MONVOISIN Aurelie LAP TIME,MONVOISIN Aurelie ELAPSED TIME,LIN Yue POSITION,LIN Yue LAP TIME,LIN Yue ELAPSED TIME,MALAGICH Emina POSITION,MALAGICH Emina LAP TIME,MALAGICH Emina ELAPSED TIME
1,7.15,7.15,3,7.72,7.72,5,7.98,7.98,2,7.34,7.34,4,7.73,7.73
1,9.38,16.53,4,9.81,17.53,5,10.04,18.02,2,9.32,16.66,3,9.61,17.34
1,8.96,25.49,4,9.39,26.92,5,9.31,27.33,2,8.93,25.59,3,9.03,26.37
1,9.08,34.57,4,9.66,36.58,5,9.30,36.63,2,9.07,34.66,3,9.12,35.49
1,9.27,43.840,5,10.05,46.626,4,9.67,46.299,2,9.29,43.950,3,9.47,44.955
