Kimberly DERRICK POSITION,Kimberly DERRICK LAP TIME,Kimberly DERRICK ELAPSED TIME,Annita van DOORN POSITION,Annita van DOORN LAP TIME,Annita van DOORN ELAPSED TIME,Kim de DAPPER POSITION,Kim de DAPPER LAP TIME,Kim de DAPPER ELAPSED TIME,Cecilia MAFFEI POSITION,Cecilia MAFFEI LAP TIME,Cecilia MAFFEI ELAPSED TIME
0,14.769,14.769,0,14.696,14.696,0,14.557,14.557,0,14.887,14.887
0,10.943,25.711,0,10.740,25.436,0,10.902,25.459,0,10.283,25.170
0,10.193,35.905,0,10.400,35.836,0,10.369,35.828,0,10.495,35.665
0,10.325,46.230,0,10.225,46.060,0,10.185,46.013,0,10.335,46.000
0,10.005,56.235,0,9.964,56.024,0,11.132,57.145,0,9.990,55.990
0,10.069,1:06.303,0,10.252,1:06.276,0,10.490,1:07.634,0,10.072,1:06.062
0,10.166,1:16.469,0,10.062,1:16.338,0,11.344,1:18.979,0,10.222,1:16.284
0,10.170,1:26.639,0,10.168,1:26.506,0,11.517,1:30.496,0,10.180,1:26.463
0,10.386,1:37.025,0,10.263,1:36.768,0,12.030,1:42.525,0,10.216,1:36.680
