VALCEPINA Martina POSITION,VALCEPINA Martina LAP TIME,VALCEPINA Martina ELAPSED TIME,SON Soo-Min POSITION,SON Soo-Min LAP TIME,SON Soo-Min ELAPSED TIME,Sanne van KERKHOF POSITION,Sanne van KERKHOF LAP TIME,Sanne van KERKHOF ELAPSED TIME,Bernadett HEIDUM POSITION,Bernadett HEIDUM LAP TIME,Bernadett HEIDUM ELAPSED TIME,Marie YOSHIDA POSITION,Marie YOSHIDA LAP TIME,Marie YOSHIDA ELAPSED TIME
1,7.30,7.30,2,7.54,7.54,3,7.64,7.64,4,7.73,7.73,5,7.88,7.88
1,9.55,16.85,2,9.52,17.06,3,9.57,17.21,4,9.58,17.31,5,9.59,17.47
1,9.11,25.96,2,9.14,26.20,3,9.09,26.30,4,9.17,26.48,5,9.11,26.58
1,9.33,35.29,2,9.30,35.50,3,9.41,35.71,4,9.27,35.75,5,9.34,35.92
1,9.59,44.880,2,9.69,45.189,4,9.77,45.475,3,9.69,45.433,5,9.59,45.506
