Tyson HEUNG POSITION,Tyson HEUNG LAP TIME,Tyson HEUNG ELAPSED TIME,Matthew WILSON POSITION,Matthew WILSON LAP TIME,Matthew WILSON ELAPSED TIME,Jeremy BECK POSITION,Jeremy BECK LAP TIME,Jeremy BECK ELAPSED TIME,Jeremy MASSON POSITION,Jeremy MASSON LAP TIME,Jeremy MASSON ELAPSED TIME
0,6.831,6.831,0,7.020,7.020,0,7.024,7.024,0,,
0,9.262,16.093,0,9.131,16.150,0,9.419,16.443,0,,16.228
0,8.815,24.908,0,8.876,25.026,0,8.788,25.231,0,9.009,25.237
0,8.930,33.837,0,9.224,34.250,0,8.846,34.077,0,9.036,34.273
0,9.317,43.155,0,9.707,43.957,0,,,0,9.926,44.199
