Chris CREVELING POSITION,Chris CREVELING LAP TIME,Chris CREVELING ELAPSED TIME,Jack WHELBOURNE POSITION,Jack WHELBOURNE LAP TIME,Jack WHELBOURNE ELAPSED TIME,Yoshiaki OGURO POSITION,Yoshiaki OGURO LAP TIME,Yoshiaki OGURO ELAPSED TIME,Mathias VOSTE POSITION,Mathias VOSTE LAP TIME,Mathias VOSTE ELAPSED TIME
1,6.87,6.87,2,7.09,7.09,3,7.23,7.23,4,7.32,7.32
1,9.12,15.99,2,9.00,16.09,3,8.95,16.18,4,9.07,16.39
1,8.61,24.60,2,8.64,24.73,3,8.65,24.83,4,8.72,25.11
1,8.70,33.30,2,8.68,33.41,3,8.70,33.53,4,8.99,34.10
1,8.81,42.101,2,8.90,42.302,3,8.86,42.381,4,9.42,43.516
