Charle COURNOYER POSITION,Charle COURNOYER LAP TIME,Charle COURNOYER ELAPSED TIME,PARK Se Yeong POSITION,PARK Se Yeong LAP TIME,PARK Se Yeong ELAPSED TIME,Shaolin Sandor LIU POSITION,Shaolin Sandor LIU LAP TIME,Shaolin Sandor LIU ELAPSED TIME,BREEUWSMA Daan POSITION,BREEUWSMA Daan LAP TIME,BREEUWSMA Daan ELAPSED TIME
1,6.74,6.74,2,6.89,6.89,3,7.03,,4,7.31,7.31
1,8.80,15.54,2,8.83,15.72,3,8.79,,4,8.63,15.94
1,8.39,23.93,2,8.33,24.05,3,8.30,,4,8.33,24.27
1,8.44,32.37,2,8.42,32.47,3,8.43,,4,8.41,32.68
1,8.68,41.05,2,8.77,41.24,3,8.72,,4,8.64,41.32
