Ingmar van RIEL POSITION,Ingmar van RIEL LAP TIME,Ingmar van RIEL ELAPSED TIME,Dariusz KULESZA POSITION,Dariusz KULESZA LAP TIME,Dariusz KULESZA ELAPSED TIME,Jeff SIMON POSITION,Jeff SIMON LAP TIME,Jeff SIMON ELAPSED TIME,Mark JACKSON POSITION,Mark JACKSON LAP TIME,Mark JACKSON ELAPSED TIME
3,7.003,7.003,1,6.710,6.710,2,6.889,6.889,4,7.281,7.281
3,9.105,16.108,1,8.935,15.645,2,9.084,15.974,4,9.261,16.542
3,8.712,24.820,1,8.921,24.566,2,8.756,24.729,4,9.050,25.591
3,8.859,33.679,1,8.780,33.346,2,8.861,33.590,4,9.156,34.748
3,8.888,42.567,1,8.981,42.327,2,8.889,42.480,4,9.330,44.078
