AZHGALIYEV Abzal POSITION,AZHGALIYEV Abzal LAP TIME,AZHGALIYEV Abzal ELAPSED TIME,WU Dajing POSITION,WU Dajing LAP TIME,WU Dajing ELAPSED TIME,Lucas NG POSITION,Lucas NG LAP TIME,Lucas NG ELAPSED TIME,Samuel GIRARD POSITION,Samuel GIRARD LAP TIME,Samuel GIRARD ELAPSED TIME,Serdar ILTIR POSITION,Serdar ILTIR LAP TIME,Serdar ILTIR ELAPSED TIME
3,7.03,7.03,1,6.85,6.85,4,7.32,7.32,2,7.00,7.00,5,7.61,7.61
3,8.92,15.95,1,8.81,15.66,4,9.50,16.82,2,8.80,15.80,5,9.48,17.09
3,8.46,24.41,1,8.36,24.02,4,9.07,25.89,2,8.32,24.12,5,8.92,26.01
3,8.63,33.04,1,8.42,32.44,5,9.33,35.22,2,8.46,32.58,4,9.16,35.17
3,8.90,41.938,1,8.71,41.148,5,10.19,45.408,2,8.59,41.161,4,9.51,44.677
