YU Jiyang POSITION,YU Jiyang LAP TIME,YU Jiyang ELAPSED TIME,Maksim SIARHEYU POSITION,Maksim SIARHEYU LAP TIME,Maksim SIARHEYU ELAPSED TIME,Jose CAVALLI POSITION,Jose CAVALLI LAP TIME,Jose CAVALLI ELAPSED TIME,Richard SHOEBRIDGE POSITION,Richard SHOEBRIDGE LAP TIME,Richard SHOEBRIDGE ELAPSED TIME
1,6.77,6.77,3,7.32,7.32,4,7.35,7.35,2,7.21,7.21
1,8.94,15.71,3,9.38,16.70,4,9.54,16.89,2,8.90,16.11
1,8.58,24.29,3,8.81,25.51,4,8.87,25.76,2,8.56,24.67
1,8.71,33.00,3,8.80,34.31,4,8.94,34.70,2,8.64,33.31
1,8.86,41.857,3,8.95,43.259,4,9.18,43.873,2,8.81,42.119
