ARADHYA Akash POSITION,ARADHYA Akash LAP TIME,ARADHYA Akash ELAPSED TIME,AYRAPETYAN Denis POSITION,AYRAPETYAN Denis LAP TIME,AYRAPETYAN Denis ELAPSED TIME,SCHUBERT Christoph POSITION,SCHUBERT Christoph LAP TIME,SCHUBERT Christoph ELAPSED TIME,HAN Tianyu POSITION,HAN Tianyu LAP TIME,HAN Tianyu ELAPSED TIME,DION Pascal POSITION,DION Pascal LAP TIME,DION Pascal ELAPSED TIME
5,13.73,13.73,2,13.42,13.42,1,13.32,13.32,3,13.52,13.52,4,13.70,13.70
5,9.74,23.47,3,9.82,23.24,2,9.84,23.16,1,9.53,23.05,4,9.62,23.32
5,9.43,32.90,2,9.39,32.63,4,9.57,32.73,1,9.47,32.52,3,9.39,32.71
5,9.43,42.33,2,9.39,42.02,4,9.48,42.21,1,9.41,41.93,3,9.39,42.10
5,9.60,51.93,2,9.35,51.37,4,9.38,51.59,1,9.33,51.26,3,9.34,51.44
5,9.63,1:01.56,2,9.17,1:00.54,4,9.24,1:00.83,1,9.15,1:00.41,3,9.18,1:00.62
5,10.03,1:11.59,2,8.98,1:09.52,4,9.18,1:10.01,1,9.00,1:09.41,3,8.96,1:09.58
5,10.56,1:22.15,2,9.05,1:18.57,4,9.42,1:19.43,1,9.07,1:18.48,3,9.08,1:18.66
5,11.36,1:33.51,2,9.31,1:27.88,4,9.93,1:29.36,1,9.30,1:27.78,3,9.31,1:27.97
