Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Kiril PANDOV POSITION,Kiril PANDOV LAP TIME,Kiril PANDOV ELAPSED TIME,Selim TANRIKULU POSITION,Selim TANRIKULU LAP TIME,Selim TANRIKULU ELAPSED TIME,LIANG Wenhao POSITION,LIANG Wenhao LAP TIME,LIANG Wenhao ELAPSED TIME
1,6.89,6.89,3,7.15,7.15,4,7.37,7.37,2,7.05,7.05
1,9.20,16.09,3,9.26,16.41,4,9.34,16.71,2,9.13,16.18
1,8.73,24.82,3,8.97,25.38,4,9.20,25.91,2,8.76,24.94
1,8.89,33.71,3,9.23,34.61,4,9.31,35.22,2,8.83,33.77
1,9.20,42.910,3,9.53,44.140,4,9.62,44.835,2,9.18,42.945
