BODO Juraj POSITION,BODO Juraj LAP TIME,BODO Juraj ELAPSED TIME,Jeremy MASSON POSITION,Jeremy MASSON LAP TIME,Jeremy MASSON ELAPSED TIME,Dennis WALZER POSITION,Dennis WALZER LAP TIME,Dennis WALZER ELAPSED TIME,Jorrit OOSTEN POSITION,Jorrit OOSTEN LAP TIME,Jorrit OOSTEN ELAPSED TIME
0,7.578,7.578,0,6.869,6.869,0,7.366,7.366,0,7.138,7.138
0,9.889,17.466,0,9.336,16.205,0,9.247,16.614,0,9.283,16.421
0,9.619,27.085,0,9.388,25.593,0,9.125,25.738,0,9.320,25.741
0,9.758,36.843,0,9.241,34.834,0,9.372,35.111,0,9.310,35.050
0,,,0,,,0,,,0,,
