Allison BAVER POSITION,Allison BAVER LAP TIME,Allison BAVER ELAPSED TIME,FU Tian Yu POSITION,FU Tian Yu LAP TIME,FU Tian Yu ELAPSED TIME,Chikage TANAKA POSITION,Chikage TANAKA LAP TIME,Chikage TANAKA ELAPSED TIME,Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME
2,7.532,7.532,1,7.250,7.250,3,7.636,7.636,4,7.888,7.888
2,9.899,17.430,1,9.674,16.924,3,9.987,17.623,4,9.796,17.683
2,9.453,26.883,1,9.375,26.299,3,9.437,27.059,4,9.532,27.215
2,9.548,36.430,1,9.659,35.957,3,9.598,36.656,4,9.763,36.977
2,9.95,46.375,1,9.92,45.873,3,10.06,46.710,4,9.81,46.780
