Hitomi SAITO POSITION,Hitomi SAITO LAP TIME,Hitomi SAITO ELAPSED TIME,Kasandra BRADETTE POSITION,Kasandra BRADETTE LAP TIME,Kasandra BRADETTE ELAPSED TIME,MONVOISIN Aurelie POSITION,MONVOISIN Aurelie LAP TIME,MONVOISIN Aurelie ELAPSED TIME,PROSVIRNOVA Sofia POSITION,PROSVIRNOVA Sofia LAP TIME,PROSVIRNOVA Sofia ELAPSED TIME
3,7.75,7.75,1,7.55,7.55,4,7.87,7.87,2,7.64,7.64
3,9.70,17.45,1,9.51,17.06,4,9.76,17.63,2,9.51,17.15
3,9.03,26.48,2,8.98,26.04,4,9.22,26.85,1,8.87,26.02
3,9.14,35.62,2,9.05,35.09,4,9.40,36.25,1,8.94,34.96
3,9.30,44.915,2,9.10,44.184,4,9.68,45.924,1,9.13,44.083
