START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
3,14.28,14.28,1,14.14,14.14,2,14.28,14.28,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(1),w,RepHeats,1
1,11.30,25.58,2,11.50,25.65,3,11.65,25.93,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(1),w,RepHeats,1
1,11.23,36.81,2,11.19,36.84,3,10.96,36.89,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(1),w,RepHeats,1
3,10.38,47.20,2,10.32,47.17,1,10.18,47.08,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(1),w,RepHeats,1
1,9.88,57.08,2,9.98,57.16,3,10.19,57.28,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(1),w,RepHeats,1
1,9.96,1:07.05,2,9.96,1:07.12,3,9.87,1:07.16,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(1),w,RepHeats,1
1,9.92,1:16.97,2,9.93,1:17.05,3,9.89,1:17.05,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(1),w,RepHeats,1
1,9.97,1:26.95,2,10.04,1:27.09,3,10.15,1:27.20,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(1),w,RepHeats,1
1,10.16,1:37.102,3,10.48,1:37.566,2,9.99,1:37.186,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(1),w,RepHeats,1
