LEE Seung-Hoon POSITION,LEE Seung-Hoon LAP TIME,LEE Seung-Hoon ELAPSED TIME,Mathieu GIROUX POSITION,Mathieu GIROUX LAP TIME,Mathieu GIROUX ELAPSED TIME,SUNG Si-Bak POSITION,SUNG Si-Bak LAP TIME,SUNG Si-Bak ELAPSED TIME,MA Yunfeng POSITION,MA Yunfeng LAP TIME,MA Yunfeng ELAPSED TIME
0,12.662,12.662,0,12.675,12.675,0,13.224,13.224,0,12.838,12.838
0,9.496,22.158,0,9.537,22.212,0,9.217,22.441,0,9.501,22.338
0,9.152,31.310,0,9.167,31.379,0,8.828,31.269,0,9.006,31.344
0,9.377,40.686,0,9.256,40.635,0,9.386,40.656,0,9.444,40.789
0,9.557,50.244,0,9.618,50.254,0,9.499,50.154,0,9.756,50.545
0,9.730,59.974,0,9.677,59.931,0,9.732,59.886,0,9.266,59.811
0,9.193,1:09.166,0,9.442,1:09.372,0,9.508,1:09.394,0,9.602,1:09.414
0,9.547,1:18.713,0,9.397,1:18.769,0,9.300,1:18.694,0,9.261,1:18.675
0,,,0,,,0,,,0,,
