Elliott SHRIANE POSITION,Elliott SHRIANE LAP TIME,Elliott SHRIANE ELAPSED TIME,Kiril PANDOV POSITION,Kiril PANDOV LAP TIME,Kiril PANDOV ELAPSED TIME,Dmytro POLTAVETS POSITION,Dmytro POLTAVETS LAP TIME,Dmytro POLTAVETS ELAPSED TIME,Attila TARCALI POSITION,Attila TARCALI LAP TIME,Attila TARCALI ELAPSED TIME
0,7.248,7.248,0,6.888,6.888,0,7.379,7.379,0,7.295,7.295
0,9.119,16.367,0,9.120,16.007,0,9.457,16.836,0,9.478,16.773
0,8.800,25.168,0,8.931,24.938,0,9.354,26.191,0,9.191,25.965
0,9.207,34.375,0,8.805,33.743,0,9.694,35.884,0,9.265,35.230
0,9.526,43.901,0,9.367,43.110,0,9.637,45.522,0,9.688,44.918
