Nicola RODIGARI POSITION,Nicola RODIGARI LAP TIME,Nicola RODIGARI ELAPSED TIME,Jakov DOLINIC POSITION,Jakov DOLINIC LAP TIME,Jakov DOLINIC ELAPSED TIME,Peter DARAZS POSITION,Peter DARAZS LAP TIME,Peter DARAZS ELAPSED TIME,SAULITIS Jekabs POSITION,SAULITIS Jekabs LAP TIME,SAULITIS Jekabs ELAPSED TIME
1,6.950,6.950,4,7.510,7.510,2,7.070,7.070,3,7.160,7.160
1,9.160,16.110,4,10.120,17.640,2,9.080,16.150,3,9.310,16.480
1,8.770,24.880,4,9.760,27.410,2,8.760,24.920,3,9.080,25.570
1,9.020,33.910,4,9.910,37.320,2,9.040,33.960,3,9.170,34.740
1,9.430,43.340,4,10.210,47.530,2,9.400,43.370,3,9.420,44.160
