Liesbeth MAU ASAM POSITION,Liesbeth MAU ASAM LAP TIME,Liesbeth MAU ASAM ELAPSED TIME,Natsagnyam DUUREN POSITION,Natsagnyam DUUREN LAP TIME,Natsagnyam DUUREN ELAPSED TIME,Allison BAVER POSITION,Allison BAVER LAP TIME,Allison BAVER ELAPSED TIME,Tatiana ZIMOVA POSITION,Tatiana ZIMOVA LAP TIME,Tatiana ZIMOVA ELAPSED TIME
1,7.391,7.391,4,8.687,8.687,2,7.850,7.850,3,7.926,7.926
1,9.752,17.142,4,11.756,20.442,2,9.898,17.748,3,9.928,17.853
1,9.581,26.722,4,11.572,32.013,2,9.506,27.254,3,9.614,27.467
1,9.750,36.472,4,11.685,43.698,2,9.525,36.778,3,9.787,37.254
1,10.07,46.534,4,12.37,56.065,2,9.97,46.745,3,10.28,47.525
