WANG Meng POSITION,WANG Meng LAP TIME,WANG Meng ELAPSED TIME,Anne MALTAIS POSITION,Anne MALTAIS LAP TIME,Anne MALTAIS ELAPSED TIME,Szandra LAJTOS POSITION,Szandra LAJTOS LAP TIME,Szandra LAJTOS ELAPSED TIME,Mara ZINI POSITION,Mara ZINI LAP TIME,Mara ZINI ELAPSED TIME
0,7.008,7.008,0,7.283,7.283,0,7.562,7.562,0,7.588,7.588
0,9.489,16.497,0,9.595,16.879,0,9.609,17.171,0,9.573,17.161
0,9.046,25.544,0,9.107,25.985,0,9.487,26.657,0,9.461,26.621
0,9.239,34.783,0,9.446,35.431,0,9.493,36.150,0,9.582,36.203
0,9.751,44.534,0,9.624,45.055,0,9.848,45.998,0,9.885,46.088
