BOTTER GOMEZ Nicole POSITION,BOTTER GOMEZ Nicole LAP TIME,BOTTER GOMEZ Nicole ELAPSED TIME,Patrycja MALISZEWSKA POSITION,Patrycja MALISZEWSKA LAP TIME,Patrycja MALISZEWSKA ELAPSED TIME,Cheyenne GOH POSITION,Cheyenne GOH LAP TIME,Cheyenne GOH ELAPSED TIME,DOLGOPOLOVA Mariya POSITION,DOLGOPOLOVA Mariya LAP TIME,DOLGOPOLOVA Mariya ELAPSED TIME
1,7.46,7.46,2,7.56,7.56,3,7.76,7.76,4,7.91,7.91
1,9.50,16.96,2,9.51,17.07,3,9.61,17.37,4,9.69,17.60
1,8.83,25.79,2,8.87,25.94,3,9.02,26.39,4,9.11,26.71
1,8.90,34.69,2,8.98,34.92,3,9.27,35.66,4,9.28,35.99
1,9.25,43.94,2,9.35,44.27,3,9.67,45.333,4,9.53,45.529
