Charle COURNOYER POSITION,Charle COURNOYER LAP TIME,Charle COURNOYER ELAPSED TIME,CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME,Semen ELISTRATOV POSITION,Semen ELISTRATOV LAP TIME,Semen ELISTRATOV ELAPSED TIME,Paul HERRMANN POSITION,Paul HERRMANN LAP TIME,Paul HERRMANN ELAPSED TIME
1,6.75,6.75,3,7.03,7.03,2,6.86,6.86,4,7.23,7.23
1,8.91,15.66,3,8.93,15.96,2,8.95,15.81,4,9.05,16.28
1,8.57,24.23,3,8.48,24.44,2,8.53,24.34,4,8.74,25.02
1,8.67,32.90,3,8.64,33.08,2,8.65,32.99,4,8.95,33.97
1,8.81,41.704,3,8.79,41.861,2,8.77,41.758,4,9.37,43.337
