JEON da-Hye POSITION,JEON da-Hye LAP TIME,JEON da-Hye ELAPSED TIME,Myrtille GOLLIN POSITION,Myrtille GOLLIN LAP TIME,Myrtille GOLLIN ELAPSED TIME,Mara ZINI POSITION,Mara ZINI LAP TIME,Mara ZINI ELAPSED TIME,Melanie de LANGE POSITION,Melanie de LANGE LAP TIME,Melanie de LANGE ELAPSED TIME
1,7.2488,7.2488,4,14.5768,14.5768,3,7.7194,7.7194,2,7.6166,7.6166
1,9.8797,17.1285,4,17.3640,31.9408,3,9.6394,17.3588,2,9.6943,17.3109
1,9.7292,26.8577,4,11.1837,43.1245,3,9.8603,27.2191,2,9.7174,27.0283
1,9.8175,36.6752,4,10.7369,53.8614,3,9.7741,36.9932,2,9.9031,36.9314
1,9.94,46.613,4,10.44,1:04.295,2,9.71,46.699,3,10.14,47.064
