Paul STANLEY POSITION,Paul STANLEY LAP TIME,Paul STANLEY ELAPSED TIME,Tyson HEUNG POSITION,Tyson HEUNG LAP TIME,Tyson HEUNG ELAPSED TIME,LEE Seung-Hoon POSITION,LEE Seung-Hoon LAP TIME,LEE Seung-Hoon ELAPSED TIME,Dmytro POLTAVETS POSITION,Dmytro POLTAVETS LAP TIME,Dmytro POLTAVETS ELAPSED TIME
0,7.024,7.024,0,7.131,7.131,0,7.190,7.190,0,7.445,7.445
0,9.166,16.190,0,9.028,16.160,0,9.175,16.365,0,9.110,16.555
0,8.641,24.831,0,8.850,25.010,0,8.683,25.048,0,9.471,26.025
0,8.987,33.818,0,8.821,33.831,0,8.697,33.745,0,9.738,35.764
0,9.328,43.145,0,8.973,42.804,0,,,0,9.471,45.234
