Valerie MALTAIS POSITION,Valerie MALTAIS LAP TIME,Valerie MALTAIS ELAPSED TIME,Lexi BURKHOLDER POSITION,Lexi BURKHOLDER LAP TIME,Lexi BURKHOLDER ELAPSED TIME,van KERKHOF Yara POSITION,van KERKHOF Yara LAP TIME,van KERKHOF Yara ELAPSED TIME,Magdalena WARAKOMSKA POSITION,Magdalena WARAKOMSKA LAP TIME,Magdalena WARAKOMSKA ELAPSED TIME
1,13.15,13.15,4,13.55,13.55,2,13.26,13.26,3,13.40,13.40
1,10.03,23.18,4,9.97,23.52,2,10.02,23.28,3,9.99,23.39
1,9.53,32.71,4,9.53,33.05,2,9.52,32.80,3,9.61,33.00
1,9.44,42.15,4,9.57,42.62,2,9.43,42.23,3,9.40,42.40
1,9.66,51.81,4,9.75,52.37,2,9.67,51.90,3,9.62,52.02
1,9.78,1:01.59,4,10.21,1:02.58,2,9.76,1:01.66,3,9.75,1:01.77
1,9.82,1:11.41,4,10.64,1:13.22,2,9.84,1:11.50,3,9.93,1:11.70
1,10.09,1:21.50,4,11.24,1:24.46,2,10.10,1:21.60,3,10.13,1:21.83
1,10.23,1:31.73,4,11.85,1:36.31,2,10.24,1:31.84,3,10.38,1:32.21
