Amanda OVERLAND POSITION,Amanda OVERLAND LAP TIME,Amanda OVERLAND ELAPSED TIME,Joanna WILLIAMS POSITION,Joanna WILLIAMS LAP TIME,Joanna WILLIAMS ELAPSED TIME,JIN Sun-Yu POSITION,JIN Sun-Yu LAP TIME,JIN Sun-Yu ELAPSED TIME,Allison BAVER POSITION,Allison BAVER LAP TIME,Allison BAVER ELAPSED TIME,Gergana PATSOVA POSITION,Gergana PATSOVA LAP TIME,Gergana PATSOVA ELAPSED TIME
1,7.328,7.328,2,7.664,7.664,4,7.935,7.935,3,7.899,7.899,5,8.229,8.229
1,9.666,16.994,2,9.845,17.509,4,9.924,17.859,3,9.940,17.839,5,10.164,18.393
1,9.385,26.378,3,9.676,27.185,2,9.171,27.030,4,9.360,27.199,5,9.901,28.293
1,9.766,36.143,4,9.779,36.963,3,9.531,36.560,2,9.337,36.535,5,10.530,38.822
1,10.02,46.157,4,10.38,47.340,2,9.68,46.232,3,9.87,46.405,5,10.45,49.266
