START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,12.93,12.93,3,13.27,13.27,2,13.09,13.09,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
1,9.53,22.46,3,9.65,22.92,2,9.48,22.57,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
1,9.42,31.88,3,9.21,32.13,2,9.34,31.91,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
1,9.44,41.32,2,9.26,41.39,3,9.62,41.53,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
1,9.47,50.79,2,9.49,50.88,3,9.51,51.04,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
1,9.35,1:00.14,2,9.41,1:00.29,3,9.74,1:00.78,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
1,9.39,1:09.53,2,9.35,1:09.64,3,9.07,1:09.85,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
1,9.39,1:18.92,2,9.36,1:19.00,3,9.25,1:19.10,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
1,9.47,1:28.39,2,9.49,1:28.49,3,9.50,1:28.60,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
1,9.50,1:37.89,3,9.71,1:38.20,2,9.53,1:38.13,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
1,9.55,1:47.44,2,9.36,1:47.56,3,9.59,1:47.72,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
1,9.51,1:56.95,2,9.50,1:57.06,3,9.51,1:57.23,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
2,9.57,2:06.52,1,9.38,2:06.44,3,9.43,2:06.66,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
1,9.20,2:15.72,2,9.35,2:15.79,3,9.23,2:15.89,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
2,9.63,2:25.35,1,9.33,2:25.12,3,9.47,2:25.36,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
2,9.39,2:34.74,1,9.35,2:34.47,3,9.42,2:34.78,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
2,9.33,2:44.07,1,9.31,2:43.78,3,9.76,2:44.54,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
2,9.48,2:53.55,1,9.35,2:53.13,3,9.45,2:53.99,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
2,9.19,3:02.74,1,9.20,3:02.33,3,9.79,3:03.78,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
2,9.24,3:11.98,1,9.13,3:11.46,3,9.19,3:12.97,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
2,9.56,3:21.54,1,9.11,3:20.57,3,9.18,3:22.15,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
2,9.71,3:31.25,1,9.34,3:29.91,3,10.42,3:32.57,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
2,9.54,3:40.79,1,9.62,3:39.53,3,8.73,3:41.30,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
2,9.60,3:50.39,1,9.40,3:48.93,3,9.93,3:51.23,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
2,9.38,3:59.77,1,9.24,3:58.17,3,9.52,4:00.75,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
2,9.43,4:09.20,1,9.45,4:07.62,3,9.24,4:09.99,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
2,9.50,4:18.699,1,9.42,4:17.039,3,9.28,4:19.267,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),3000mRelay,w,Heats,2
