START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
2,8.53,8.53,3,8.60,8.60,4,8.76,8.76,1,8.48,8.48,6,9.06,9.06,7,9.19,9.19,5,8.93,8.93,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,Semifinals,1
2,11.41,19.94,3,11.47,20.07,4,11.42,20.18,1,11.37,19.85,6,11.40,20.46,7,11.36,20.55,5,11.35,20.28,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,Semifinals,1
2,11.05,30.99,4,11.01,31.08,5,11.07,31.25,1,11.05,30.90,6,10.95,31.41,7,10.96,31.51,3,10.77,31.05,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,Semifinals,1
2,10.11,41.10,3,10.11,41.19,4,10.02,41.27,1,10.11,41.01,6,10.05,41.46,7,10.07,41.58,5,10.28,41.33,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,Semifinals,1
3,10.23,51.33,4,10.24,51.43,1,9.86,51.13,2,10.23,51.24,5,10.06,51.52,7,10.19,51.77,6,10.33,51.66,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,Semifinals,1
2,10.01,1:01.34,4,10.01,1:01.44,3,10.22,1:01.35,1,10.08,1:01.32,5,10.05,1:01.57,7,10.01,1:01.78,6,10.03,1:01.69,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,Semifinals,1
1,10.13,1:11.47,4,10.25,1:11.69,3,10.27,1:11.62,2,10.22,1:11.54,5,10.20,1:11.77,7,10.23,1:12.01,6,10.21,1:11.90,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,Semifinals,1
1,10.66,1:22.13,4,10.75,1:22.44,3,10.73,1:22.35,2,10.69,1:22.23,5,10.83,1:22.60,7,10.79,1:22.80,6,10.79,1:22.69,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,Semifinals,1
1,10.39,1:32.52,4,10.37,1:32.81,3,10.36,1:32.71,2,10.39,1:32.62,6,10.35,1:32.95,7,10.34,1:33.14,5,10.23,1:32.92,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,Semifinals,1
2,10.08,1:42.60,4,10.04,1:42.85,1,9.87,1:42.58,3,10.14,1:42.76,6,10.04,1:42.99,7,10.06,1:43.20,5,10.00,1:42.92,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,Semifinals,1
2,9.67,1:52.27,3,9.63,1:52.48,1,9.57,1:52.15,5,9.99,1:52.75,6,9.89,1:52.88,7,10.11,1:53.31,4,9.68,1:52.60,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,Semifinals,1
2,9.84,2:02.11,4,9.86,2:02.34,1,9.86,2:02.01,6,9.97,2:02.72,5,9.84,2:02.72,7,10.50,2:03.81,3,9.64,2:02.24,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,Semifinals,1
2,9.79,2:11.90,4,9.79,2:12.13,1,9.77,2:11.78,6,10.30,2:13.02,5,10.03,2:12.75,7,10.99,2:14.80,3,9.68,2:11.92,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,Semifinals,1
2,10.02,2:21.914,4,10.20,2:22.328,1,9.97,2:21.745,6,11.05,2:24.062,5,10.39,2:23.136,7,11.25,2:26.045,3,10.31,2:22.229,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,Semifinals,1
