Samuel GIRARD POSITION,Samuel GIRARD LAP TIME,Samuel GIRARD ELAPSED TIME,Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME,ZHANG Hongchao POSITION,ZHANG Hongchao LAP TIME,ZHANG Hongchao ELAPSED TIME,KNEGT Sjinkie POSITION,KNEGT Sjinkie LAP TIME,KNEGT Sjinkie ELAPSED TIME
1,6.82,6.82,2,6.93,6.93,3,7.11,7.11,4,7.25,7.25
1,8.82,15.64,2,8.81,15.74,3,8.72,15.83,4,8.76,16.01
1,8.28,23.92,2,8.28,24.02,3,8.31,24.14,4,8.31,24.32
1,8.39,32.31,2,8.37,32.39,3,8.34,32.48,4,8.35,32.67
1,8.62,40.93,2,8.65,41.04,4,8.85,41.332,3,8.42,41.099
