START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
2,9.80,9.80,5,10.38,10.38,1,9.61,9.61,4,10.17,10.17,3,9.99,9.99,7,10.69,10.69,6,10.52,10.52,2015-2016,ISU World Cup 2015/16 - Dresden (GER),1500m(1),w,Heats,5
3,12.38,22.18,6,12.19,22.57,1,12.28,21.89,5,12.25,22.42,4,12.30,22.29,7,11.99,22.68,2,11.60,22.12,2015-2016,ISU World Cup 2015/16 - Dresden (GER),1500m(1),w,Heats,5
3,10.16,32.34,6,10.26,32.83,2,10.29,32.18,5,10.15,32.57,4,10.16,32.45,7,10.24,32.92,1,9.91,32.03,2015-2016,ISU World Cup 2015/16 - Dresden (GER),1500m(1),w,Heats,5
3,10.52,42.86,7,10.53,43.36,2,10.55,42.73,5,10.44,43.01,4,10.49,42.94,6,10.22,43.14,1,10.64,42.67,2015-2016,ISU World Cup 2015/16 - Dresden (GER),1500m(1),w,Heats,5
4,11.04,53.90,7,10.83,54.19,3,10.95,53.68,6,11.00,54.01,1,10.63,53.57,5,10.83,53.97,2,10.91,53.58,2015-2016,ISU World Cup 2015/16 - Dresden (GER),1500m(1),w,Heats,5
6,10.32,1:04.22,7,10.09,1:04.28,3,10.01,1:03.69,5,10.02,1:04.03,1,9.80,1:03.37,4,9.89,1:03.86,2,9.97,1:03.55,2015-2016,ISU World Cup 2015/16 - Dresden (GER),1500m(1),w,Heats,5
6,9.81,1:14.03,7,9.92,1:14.20,1,9.95,1:13.64,5,9.90,1:13.93,2,10.37,1:13.74,4,10.00,1:13.86,3,10.30,1:13.85,2015-2016,ISU World Cup 2015/16 - Dresden (GER),1500m(1),w,Heats,5
7,10.31,1:24.34,6,10.10,1:24.30,2,10.26,1:23.90,3,9.98,1:23.91,4,10.23,1:23.97,1,9.77,1:23.63,5,10.25,1:24.10,2015-2016,ISU World Cup 2015/16 - Dresden (GER),1500m(1),w,Heats,5
7,10.11,1:34.45,4,9.59,1:33.89,5,10.05,1:33.95,2,9.71,1:33.62,3,9.87,1:33.84,1,9.91,1:33.54,6,9.89,1:33.99,2015-2016,ISU World Cup 2015/16 - Dresden (GER),1500m(1),w,Heats,5
7,10.19,1:44.64,1,9.47,1:43.36,6,10.18,1:44.13,3,10.12,1:43.74,4,9.95,1:43.79,2,10.05,1:43.59,5,9.83,1:43.82,2015-2016,ISU World Cup 2015/16 - Dresden (GER),1500m(1),w,Heats,5
7,10.43,1:55.07,1,9.77,1:53.13,6,10.27,1:54.40,3,9.85,1:53.59,5,10.02,1:53.81,2,9.72,1:53.31,4,9.90,1:53.72,2015-2016,ISU World Cup 2015/16 - Dresden (GER),1500m(1),w,Heats,5
7,10.72,2:05.79,1,10.04,2:03.17,6,10.71,2:05.11,3,10.02,2:03.61,5,10.05,2:03.86,2,10.01,2:03.32,4,9.91,2:03.63,2015-2016,ISU World Cup 2015/16 - Dresden (GER),1500m(1),w,Heats,5
7,11.09,2:16.88,1,10.08,2:13.25,6,11.12,2:16.23,4,10.42,2:14.03,5,10.30,2:14.16,2,10.11,2:13.43,3,10.09,2:13.72,2015-2016,ISU World Cup 2015/16 - Dresden (GER),1500m(1),w,Heats,5
7,11.56,2:28.44,1,10.33,2:23.58,6,11.53,2:27.76,5,10.88,2:24.91,4,10.43,2:24.59,2,10.30,2:23.73,3,10.18,2:23.90,2015-2016,ISU World Cup 2015/16 - Dresden (GER),1500m(1),w,Heats,5
