WANG Xiran POSITION,WANG Xiran LAP TIME,WANG Xiran ELAPSED TIME,DAUDET Gwendoline POSITION,DAUDET Gwendoline LAP TIME,DAUDET Gwendoline ELAPSED TIME,Assel TAISHMANOVA POSITION,Assel TAISHMANOVA LAP TIME,Assel TAISHMANOVA ELAPSED TIME,Lilia DZHUSTROVA POSITION,Lilia DZHUSTROVA LAP TIME,Lilia DZHUSTROVA ELAPSED TIME,Anja CHONG POSITION,Anja CHONG LAP TIME,Anja CHONG ELAPSED TIME
1,7.69,7.69,2,7.81,7.81,3,7.91,7.91,4,8.17,8.17,5,8.74,8.74
1,9.65,17.34,2,9.75,17.56,3,9.87,17.78,4,10.35,18.52,5,10.30,19.04
1,9.32,26.66,2,9.19,26.75,3,9.29,27.07,4,9.67,28.19,5,9.57,28.61
1,9.39,36.05,2,9.37,36.12,3,9.58,36.65,4,9.78,37.97,5,9.69,38.30
1,9.83,45.88,2,9.84,45.96,3,9.71,46.365,4,10.07,48.040,5,9.97,48.278
