Helene YANG POSITION,Helene YANG LAP TIME,Helene YANG ELAPSED TIME,Tina GRASSOW POSITION,Tina GRASSOW LAP TIME,Tina GRASSOW ELAPSED TIME,Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,Maaike VOS POSITION,Maaike VOS LAP TIME,Maaike VOS ELAPSED TIME
3,7.795,7.795,2,7.446,7.446,1,7.391,7.391,4,7.889,7.889
3,10.565,18.360,1,9.548,16.994,4,28.668,36.058,2,9.720,17.609
3,10.246,28.606,1,9.440,26.434,4,28.285,1:04.343,2,9.670,27.279
3,10.529,39.135,1,9.610,36.044,4,15.300,1:19.643,2,9.567,36.846
3,11.117,50.252,1,9.614,45.658,4,14.201,1:33.844,2,9.918,46.764
