Natalia PLUGINA POSITION,Natalia PLUGINA LAP TIME,Natalia PLUGINA ELAPSED TIME,Sanne van KERKHOF POSITION,Sanne van KERKHOF LAP TIME,Sanne van KERKHOF ELAPSED TIME,Elisa LENKE POSITION,Elisa LENKE LAP TIME,Elisa LENKE ELAPSED TIME,Tatiana BODOVA POSITION,Tatiana BODOVA LAP TIME,Tatiana BODOVA ELAPSED TIME
2,7.57,7.57,1,7.43,7.43,3,7.91,7.91,4,8.05,8.05
2,9.87,17.44,1,9.93,17.36,3,10.03,17.94,4,10.12,18.17
2,9.50,26.94,1,9.48,26.84,3,9.65,27.59,4,9.56,27.73
2,9.74,36.68,1,9.74,36.58,3,9.73,37.32,4,9.65,37.38
2,10.02,46.691,1,10.07,46.648,3,10.31,47.629,4,10.28,47.659
