START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
2,12.61,12.61,3,12.84,12.84,1,12.50,12.50,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
1,9.59,22.20,3,9.59,22.43,2,9.76,22.26,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
1,9.46,31.66,3,10.64,33.07,2,9.72,31.98,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
2,9.91,41.57,3,8.70,41.77,1,9.56,41.54,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
1,9.05,50.62,3,9.28,51.05,2,9.32,50.86,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
1,8.99,59.61,3,9.22,1:00.27,2,9.36,1:00.22,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
1,9.66,1:09.27,3,9.40,1:09.67,2,9.13,1:09.35,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
1,9.27,1:18.54,3,9.23,1:18.90,2,9.37,1:18.72,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
2,9.78,1:28.32,3,9.67,1:28.57,1,9.55,1:28.27,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
1,9.90,1:38.22,2,9.66,1:38.23,3,10.04,1:38.31,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
1,9.34,1:47.56,3,9.55,1:47.78,2,9.39,1:47.70,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
1,8.96,1:56.52,3,9.49,1:57.27,2,9.02,1:56.72,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
2,9.94,2:06.46,3,9.35,2:06.62,1,9.62,2:06.34,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
1,9.38,2:15.84,3,9.54,2:16.16,2,9.59,2:15.93,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
2,9.79,2:25.63,3,9.49,2:25.65,1,9.53,2:25.46,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
3,9.81,2:35.44,2,9.37,2:35.02,1,9.48,2:34.94,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
2,9.08,2:44.52,3,9.63,2:44.65,1,9.37,2:44.31,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
3,9.80,2:54.32,2,9.41,2:54.06,1,9.38,2:53.69,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
3,9.47,3:03.79,2,9.40,3:03.46,1,9.47,3:03.16,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
3,9.28,3:13.07,2,9.13,3:12.59,1,9.21,3:12.37,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
3,9.37,3:22.44,2,9.56,3:22.15,1,9.33,3:21.70,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
3,9.60,3:32.04,2,9.48,3:31.63,1,9.44,3:31.14,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
3,9.25,3:41.29,2,9.47,3:41.10,1,9.23,3:40.37,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
2,9.39,3:50.68,3,9.60,3:50.70,1,9.59,3:49.96,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
2,9.54,4:00.22,3,9.61,4:00.31,1,9.60,3:59.56,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
1,9.39,4:09.61,3,9.96,4:10.27,2,10.12,4:09.68,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
2,9.41,4:19.019,3,9.95,4:20.214,1,8.73,4:18.407,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,2
