HENDERSON Sarah POSITION,HENDERSON Sarah LAP TIME,HENDERSON Sarah ELAPSED TIME,Myrtille GOLLIN POSITION,Myrtille GOLLIN LAP TIME,Myrtille GOLLIN ELAPSED TIME,LIU Qiuhong POSITION,LIU Qiuhong LAP TIME,LIU Qiuhong ELAPSED TIME,Katherine REUTTER-ADAMEK POSITION,Katherine REUTTER-ADAMEK LAP TIME,Katherine REUTTER-ADAMEK ELAPSED TIME
0,15.571,15.571,0,14.755,14.755,0,14.826,14.826,0,14.870,14.870
0,12.040,27.612,0,10.800,25.555,0,10.578,25.404,0,10.735,25.605
0,12.300,39.911,0,10.532,36.087,0,10.694,36.098,0,10.546,36.151
0,12.793,52.704,0,10.130,46.217,0,10.415,46.512,0,10.174,46.325
0,14.139,1:06.843,0,10.009,56.226,0,9.990,56.502,0,9.995,56.320
0,13.749,1:20.592,0,9.989,1:06.216,0,9.828,1:06.331,0,9.677,1:05.997
0,14.180,1:34.772,0,9.891,1:16.106,0,9.911,1:16.241,0,9.907,1:15.904
0,15.853,1:50.625,0,10.130,1:26.236,0,9.818,1:26.060,0,9.960,1:25.863
0,,,0,,,0,,,0,,
