MATOC Anamarija POSITION,MATOC Anamarija LAP TIME,MATOC Anamarija ELAPSED TIME,WALTER Bianca POSITION,WALTER Bianca LAP TIME,WALTER Bianca ELAPSED TIME,Biba SAKURAI POSITION,Biba SAKURAI LAP TIME,Biba SAKURAI ELAPSED TIME,Mary GRACE POSITION,Mary GRACE LAP TIME,Mary GRACE ELAPSED TIME
0,8.294,8.294,0,8.011,8.011,0,7.906,7.906,0,8.146,8.146
0,11.257,19.551,0,10.038,18.049,0,10.142,18.047,0,10.036,18.181
0,10.985,30.536,0,9.747,27.796,0,9.553,27.600,0,9.488,27.669
0,11.248,41.784,0,9.747,37.542,0,9.764,37.364,0,9.645,37.314
0,,,0,,,0,,,0,,
