Anne MALTAIS POSITION,Anne MALTAIS LAP TIME,Anne MALTAIS ELAPSED TIME,Vera ANTANENKA POSITION,Vera ANTANENKA LAP TIME,Vera ANTANENKA ELAPSED TIME,Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME,ZHOU Yang POSITION,ZHOU Yang LAP TIME,ZHOU Yang ELAPSED TIME
0,7.382,7.382,0,7.738,7.738,0,7.416,7.416,0,7.808,7.808
0,9.739,17.121,0,9.934,17.672,0,9.835,17.251,0,9.696,17.504
0,9.400,26.521,0,9.739,27.411,0,9.345,26.596,0,9.387,26.891
0,9.574,36.095,0,9.769,37.180,0,9.626,36.222,0,9.385,36.276
0,9.823,45.917,0,10.398,47.578,0,10.010,46.232,0,9.977,46.253
