KIKUCHI Kota POSITION,KIKUCHI Kota LAP TIME,KIKUCHI Kota ELAPSED TIME,OLAH Bence POSITION,OLAH Bence LAP TIME,OLAH Bence ELAPSED TIME,JUNG Hyun Woo (Andy) POSITION,JUNG Hyun Woo (Andy) LAP TIME,JUNG Hyun Woo (Andy) ELAPSED TIME,NEMIRO Nikita POSITION,NEMIRO Nikita LAP TIME,NEMIRO Nikita ELAPSED TIME,GEORGIEV Dimitar POSITION,GEORGIEV Dimitar LAP TIME,GEORGIEV Dimitar ELAPSED TIME
1,6.81,6.81,2,7.04,7.04,3,7.28,7.28,4,7.33,7.33,5,7.55,7.55
1,9.07,15.88,2,8.93,15.97,3,9.07,16.35,5,9.80,17.13,4,9.46,17.01
1,8.48,24.36,2,8.50,24.47,3,8.44,24.79,5,8.97,26.10,4,9.00,26.01
1,8.57,32.93,2,8.57,33.04,3,8.51,33.30,5,9.76,35.86,4,9.23,35.24
1,8.75,41.68,2,8.80,41.84,3,8.98,42.282,5,9.77,45.635,4,9.41,44.658
