START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,START_POS_8 POSITION,START_POS_8 LAP TIME,START_POS_8 ELAPSED TIME,season,competition,event,gender,round,race
6,10.84,10.84,2,10.57,10.57,5,10.77,10.77,8,11.00,11.00,3,10.61,10.61,4,10.69,10.69,1,10.49,,7,10.87,10.87,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,w,Semifinals,1
6,14.20,25.04,3,14.08,24.65,4,14.03,24.80,7,14.19,25.19,1,13.75,24.36,5,14.22,24.91,2,13.97,,8,14.51,25.38,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,w,Semifinals,1
7,13.06,38.10,3,13.05,37.70,4,13.04,37.84,5,12.71,37.90,1,13.06,37.42,6,13.04,37.95,2,13.10,,8,12.86,38.24,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,w,Semifinals,1
7,11.89,49.99,4,11.95,49.65,5,11.93,49.77,1,11.29,49.19,2,11.97,49.39,6,11.92,49.87,3,11.96,,8,11.91,50.15,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,w,Semifinals,1
7,11.45,1:01.44,1,11.04,1:00.69,5,11.41,1:01.18,3,11.66,1:00.85,2,11.45,1:00.84,6,11.42,1:01.29,4,11.51,,8,11.43,1:01.58,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,w,Semifinals,1
7,10.36,1:11.80,1,10.58,1:11.27,4,10.30,1:11.48,5,10.72,1:11.57,2,10.53,1:11.37,6,10.39,1:11.68,3,10.44,,8,10.35,1:11.93,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,w,Semifinals,1
7,10.60,1:22.40,1,10.49,1:21.76,4,10.60,1:22.08,5,10.61,1:22.18,2,10.49,1:21.86,6,10.62,1:22.30,3,10.50,,8,10.57,1:22.50,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,w,Semifinals,1
7,10.34,1:32.74,1,10.30,1:32.06,4,10.30,1:32.38,5,10.32,1:32.50,2,10.25,1:32.11,6,10.32,1:32.62,3,10.23,,8,10.35,1:32.85,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,w,Semifinals,1
6,9.44,1:42.18,1,9.59,1:41.65,5,9.60,1:41.98,6,9.68,1:42.18,2,9.66,1:41.77,4,9.34,1:41.96,3,9.62,,8,9.51,1:42.36,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,w,Semifinals,1
6,9.14,1:51.32,1,9.20,1:50.85,4,9.24,1:51.22,7,9.39,1:51.57,2,9.24,1:51.01,5,9.34,1:51.30,3,9.39,,7,9.21,1:51.57,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,w,Semifinals,1
5,9.33,2:00.65,1,9.16,2:00.01,4,9.34,2:00.56,7,9.50,2:01.07,2,9.10,2:00.11,3,9.09,2:00.39,8,28.08,,6,9.18,2:00.75,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,w,Semifinals,1
5,9.24,2:09.89,1,9.25,2:09.26,4,9.15,2:09.71,7,9.59,2:10.66,3,9.32,2:09.43,2,9.01,2:09.40,8,23.33,,6,9.26,2:10.01,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,w,Semifinals,1
5,9.21,2:19.10,2,9.51,2:18.77,4,9.37,2:19.08,7,9.80,2:20.46,3,9.63,2:19.06,1,9.13,2:18.53,8,26.73,,6,9.28,2:19.29,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,w,Semifinals,1
4,9.80,2:28.90,2,9.57,2:28.34,3,9.35,2:28.43,7,10.09,2:30.555,5,9.90,2:28.961,1,9.39,2:27.92,,,,6,9.69,2:28.987,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,w,Semifinals,1
